"",X12656,X12657,X12658,X12659,X12660,X12661,X12662,X12663,X12664,X12665,X12666,X12667
ENSRNOG00000040300,1.22092361115525,0.847735962425701,1.31552107944266,1.08915501695775,1.134401813357,0.526209645396792,1.22821905810504,0.916008925175714,0.748481465972604,1.27460969297078,0.716574808369679,0.953687477508994
ENSRNOG00000061316,148.171289449802,130.774426624723,134.947001052505,122.932453218362,123.907616249858,110.460174729543,169.084823665793,211.954287408714,176.392132147544,199.630249154252,181.338212443052,183.308771992781
ENSRNOG00000023659,0.439532500015891,0.490794504562248,0.3819254746769,0.947091319093699,0.360946031522683,0.43850803783066,0.491287623242015,0.458004462587857,0.665316858642315,0.835089109187755,0.26871555313863,0.602328933163575
ENSRNOG00000029897,1.26976055560146,0.713882915726906,1.31552107944266,0.56825479145622,0.309382312733728,0.263104822698396,1.35104096391554,2.34091169767127,1.9543682722618,2.24155497729345,1.97058072301662,1.65640456619983
ENSRNOG00000014303,39.9974575014461,43.1006810370119,46.2129824359049,49.8643579502833,45.3245088154912,43.2807433338862,51.3395566287905,48.3449154953849,51.146233508128,56.8739635415239,53.6535387766797,56.5687256396124
ENSRNOG00000014330,29.1556558343875,34.8910275061525,30.0872401717691,31.0172407003187,30.783540117006,32.8004012297334,32.3431018634326,28.803391758303,29.6481825132482,30.7224888064337,29.6482826962955,29.6145058805424
ENSRNOG00000049505,16.6045611117114,12.4483333429879,15.1072743316641,15.2481702374086,15.881625386998,14.6900192673271,20.2656144587331,18.8290723508341,19.6684296336134,22.6792621232043,23.1095375699221,22.6877231491613
ENSRNOG00000014916,78.6274805583983,73.0391458153091,73.6691804487888,67.196129089698,71.4673142414912,68.6265079204983,77.7053257427787,90.8884411313237,78.6321362307886,81.3992121166169,70.3586889967978,72.681024601738
ENSRNOG00000014996,20.462679722962,24.2274014524819,20.3269224855817,22.2092914327472,23.3068008926075,21.8377002839669,21.9851211400802,19.6941918912779,23.7434953927976,25.4921938594157,22.1242472084138,22.2359764492886
ENSRNOG00000015239,56.5531816687113,53.7643070906826,47.9104289900245,53.1318230011565,50.2230621004419,50.0776179202614,55.5155014263477,62.1359387577526,55.8450338222893,52.6545659372069,47.5626529055374,59.7309525387212
ENSRNOG00000053710,3.66277083346576,1.07082437359036,2.03693586494347,1.51534611054992,2.57818593944773,0.701612860529057,0.695990799592854,0.814230155711746,0.665316858642315,1.18670557621418,1.88100887197041,1.40543417738167
ENSRNOG00000015552,59.1415397243605,45.643888924289,46.9768333852587,48.1122390099599,49.7589886313413,44.2016102133306,63.7855097509216,72.7209307820053,73.1016898433244,74.6745471847366,72.1949119432451,65.9550181814115
ENSRNOG00000016054,124.631882226728,121.493948720273,115.978035810219,125.110763252278,118.441862058229,113.880537424622,110.416893323643,109.819292251622,99.1737942413701,100.562309569557,103.365916107326,105.457757381389
ENSRNOG00000016381,24.6138200008899,21.8180466119036,22.3638583505252,19.6521448711943,20.7801786719487,21.9692526953161,29.026910406549,32.009422996418,28.0264726703075,29.316022938328,29.5587108452492,27.3055783034154
ENSRNOG00000013160,35.797480279072,30.2061708716947,35.9434307834816,29.0283489302219,30.680412679428,29.248486123305,32.0155767812713,36.5385782375646,31.3946392671842,30.9422490983252,27.9016316008944,24.093157326543
ENSRNOG00000023549,8.30228055585572,9.01277181105219,7.72338182124398,8.71324013566203,9.9002340074793,7.93699548473495,6.26391719633569,6.36117309149802,4.82354722515678,4.6149661297218,3.26937256318666,5.72212486505396
